index,user_id,phone,customer_name,order_id,order_time,seller_name,product_category,item_count,delivery_area,delivery_lat,delivery_lon,order_amount_bdt,payment_method,order_status,source_updated_at,synthetic,provider_name,rider_id,rider_name,rider_phone,rider_role,rider_vehicle_type,rider_vehicle_number,rider_joined_at,rider_rating,rider_status,rider_primary_area,rider_dataset_activity_count,rider_dataset_completed_count,rider_total_completed_activities,rider_first_activity_at,rider_last_activity_at
58,USR008,+8801416261428,Imran Jahan,RKM0000059,2026-08-06T10:33:58+06:00,Pragya Demo Book House,Business,1,Uttara,23.87348,90.372454,2197,mobile_wallet,delivered,2026-08-07T15:33:58+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
59,USR008,+8801416261428,Imran Jahan,RKM0000060,2026-02-13T17:57:55+06:00,Pathshala Demo Books,History,4,Tejgaon,23.769247,90.388478,3328,card,processing,2026-02-16T07:57:55+06:00,True,Rokomari,RKM-RDR-016,Shuvo Mahmud,8801674629335,delivery_rider,Bicycle,BIC-76953,2023-10-17,4.53,active,Tejgaon,43,17,253,2026-02-13T17:57:55+06:00,2026-08-06T02:47:10+06:00
60,USR008,+8801416261428,Imran Jahan,RKM0000061,2026-04-29T23:11:54+06:00,Pragya Demo Book House,Non-Fiction,3,Mohammadpur,23.776289,90.350974,3349,cash,cancelled,2026-05-08T00:11:54+06:00,True,Rokomari,RKM-RDR-010,Kawsar Hasan,8801752549830,delivery_rider,Bike,Dhaka-Metro-LA-32-8079,2024-06-06,4.23,active,Mohammadpur,50,24,1645,2026-02-11T04:16:48+06:00,2026-08-07T17:24:51+06:00
61,USR008,+8801416261428,Imran Jahan,RKM0000062,2026-04-17T10:40:02+06:00,Shikkhaloy Demo Books,Biography,4,Mohakhali,23.771922,90.399701,2361,cash,delivered,2026-04-21T00:40:02+06:00,True,Rokomari,RKM-RDR-009,Nayeem Hasan,8801324471418,delivery_rider,Bike,Dhaka-Metro-LA-34-5388,2024-11-23,4.65,active,Mohakhali,36,19,1188,2026-02-19T08:50:41+06:00,2026-08-02T04:47:49+06:00
62,USR008,+8801416261428,Imran Jahan,RKM0000063,2026-06-16T06:43:58+06:00,Shikkhaloy Demo Books,Science & Technology,5,Farmgate,23.764721,90.396395,4265,card,processing,2026-06-26T03:43:58+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
63,USR008,+8801416261428,Imran Jahan,RKM0000064,2026-05-11T18:29:45+06:00,Kalam Demo Publications,Non-Fiction,1,Dhanmondi,23.739731,90.376364,393,mobile_wallet,delivered,2026-05-20T00:29:45+06:00,True,Rokomari,RKM-RDR-004,Fahim Karim,8801564428282,delivery_rider,Bike,Dhaka-Metro-LA-49-5778,2023-06-10,4.82,active,Dhanmondi,58,29,821,2026-02-14T08:31:15+06:00,2026-08-10T21:30:40+06:00
64,USR009,+8801912664313,Samira Jahan,RKM0000065,2026-04-24T03:51:56+06:00,Pathshala Demo Books,Exam Preparation,4,Mirpur,23.819385,90.367701,1132,mobile_wallet,returned,2026-04-24T07:51:56+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
65,USR009,+8801912664313,Samira Jahan,RKM0000066,2026-04-18T07:42:44+06:00,Pragya Demo Book House,Non-Fiction,3,Banani,23.802276,90.409513,1470,card,cancelled,2026-04-27T07:42:44+06:00,True,Rokomari,RKM-RDR-020,Morshed Kabir,8801942462644,delivery_rider,Bike,Dhaka-Metro-LA-37-3930,2023-03-20,4.46,active,Banani,35,15,1313,2026-02-10T00:48:36+06:00,2026-08-09T15:47:43+06:00
66,USR009,+8801912664313,Samira Jahan,RKM0000067,2026-03-04T11:30:05+06:00,Natunpata Demo Publication,Children,3,Rampura,23.759039,90.41322,469,cash,delivered,2026-03-12T04:30:05+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
67,USR009,+8801912664313,Samira Jahan,RKM0000068,2026-04-09T23:12:14+06:00,Pragya Demo Book House,Business,2,Shyamoli,23.778565,90.371069,529,cash,delivered,2026-04-18T01:12:14+06:00,True,Rokomari,RKM-RDR-015,Mehedi Sheikh,8801376047729,delivery_rider,Bike,Dhaka-Metro-LA-48-9875,2025-11-17,4.56,active,Shyamoli,44,22,1705,2026-02-19T04:20:02+06:00,2026-08-03T03:52:15+06:00
68,USR009,+8801912664313,Samira Jahan,RKM0000069,2026-06-04T18:16:49+06:00,Sahityaghar Demo Publications,Non-Fiction,4,Mohakhali,23.770114,90.398077,2182,card,processing,2026-06-06T19:16:49+06:00,True,Rokomari,RKM-RDR-009,Nayeem Hasan,8801324471418,delivery_rider,Bike,Dhaka-Metro-LA-34-5388,2024-11-23,4.65,active,Mohakhali,36,19,1188,2026-02-19T08:50:41+06:00,2026-08-02T04:47:49+06:00
69,USR009,+8801912664313,Samira Jahan,RKM0000070,2026-04-03T18:11:10+06:00,Pragya Demo Book House,Business,1,Khilgaon,23.756721,90.423812,796,card,returned,2026-04-04T09:11:10+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
70,USR010,+8801645545273,Nadia Uddin,RKM0000071,2026-03-01T19:44:10+06:00,Boibagan Demo Publications,Academic,3,Khilgaon,23.748322,90.436511,575,card,returned,2026-03-07T12:44:10+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
71,USR010,+8801645545273,Nadia Uddin,RKM0000072,2026-07-22T17:43:17+06:00,Pragya Demo Book House,Children,1,Farmgate,23.764474,90.381235,3747,cash,delivered,2026-07-29T18:43:17+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
72,USR010,+8801645545273,Nadia Uddin,RKM0000073,2026-05-18T19:47:34+06:00,Pragya Demo Book House,Children,2,Tejgaon,23.762065,90.399869,4135,cash,returned,2026-05-27T15:47:34+06:00,True,Rokomari,RKM-RDR-016,Shuvo Mahmud,8801674629335,delivery_rider,Bicycle,BIC-76953,2023-10-17,4.53,active,Tejgaon,43,17,253,2026-02-13T17:57:55+06:00,2026-08-06T02:47:10+06:00
73,USR010,+8801645545273,Nadia Uddin,RKM0000074,2026-03-07T19:51:33+06:00,Boibagan Demo Publications,Academic,4,Banani,23.792036,90.401338,2797,cash,delivered,2026-03-15T04:51:33+06:00,True,Rokomari,RKM-RDR-020,Morshed Kabir,8801942462644,delivery_rider,Bike,Dhaka-Metro-LA-37-3930,2023-03-20,4.46,active,Banani,35,15,1313,2026-02-10T00:48:36+06:00,2026-08-09T15:47:43+06:00
74,USR010,+8801645545273,Nadia Uddin,RKM0000075,2026-04-17T13:41:23+06:00,Gyanpath Demo Publications,Children,4,Mirpur,23.815499,90.365633,2919,mobile_wallet,delivered,2026-04-21T16:41:23+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
75,USR010,+8801645545273,Nadia Uddin,RKM0000076,2026-03-12T13:09:35+06:00,Akshar Demo Publications,History,5,Khilgaon,23.755367,90.430934,547,card,delivered,2026-03-12T14:09:35+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
76,USR010,+8801645545273,Nadia Uddin,RKM0000077,2026-08-02T07:53:29+06:00,Natunpata Demo Publication,Fiction,5,Dhanmondi,23.742971,90.36957,3776,cash,delivered,2026-08-04T23:53:29+06:00,True,Rokomari,RKM-RDR-004,Fahim Karim,8801564428282,delivery_rider,Bike,Dhaka-Metro-LA-49-5778,2023-06-10,4.82,active,Dhanmondi,58,29,821,2026-02-14T08:31:15+06:00,2026-08-10T21:30:40+06:00
77,USR010,+8801645545273,Nadia Uddin,RKM0000078,2026-03-13T08:07:00+06:00,Sahityaghar Demo Publications,Science & Technology,5,Pallabi,23.820712,90.367069,2358,mobile_wallet,returned,2026-03-19T04:07:00+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
78,USR010,+8801645545273,Nadia Uddin,RKM0000079,2026-02-19T17:32:35+06:00,Boibagan Demo Publications,Science & Technology,5,Khilgaon,23.744716,90.426602,3831,card,returned,2026-02-19T18:32:35+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
79,USR010,+8801645545273,Nadia Uddin,RKM0000080,2026-07-23T02:40:32+06:00,Gyanpath Demo Publications,History,5,Pallabi,23.834121,90.37225,3113,mobile_wallet,returned,2026-07-23T13:40:32+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
80,USR010,+8801645545273,Nadia Uddin,RKM0000081,2026-06-25T15:55:10+06:00,Sahityaghar Demo Publications,Exam Preparation,3,Badda,23.783582,90.43162,2806,cash,cancelled,2026-06-28T16:55:10+06:00,True,Rokomari,RKM-RDR-001,Hasan Chowdhury,8801871778083,delivery_rider,Bike,Dhaka-Metro-LA-49-2544,2023-03-12,4.55,active,Badda,27,10,1110,2026-02-11T03:30:55+06:00,2026-08-07T13:48:18+06:00
81,USR010,+8801645545273,Nadia Uddin,RKM0000082,2026-02-11T04:16:48+06:00,Akshar Demo Publications,Exam Preparation,3,Mohammadpur,23.765699,90.355403,2161,cash,returned,2026-02-19T05:16:48+06:00,True,Rokomari,RKM-RDR-010,Kawsar Hasan,8801752549830,delivery_rider,Bike,Dhaka-Metro-LA-32-8079,2024-06-06,4.23,active,Mohammadpur,50,24,1645,2026-02-11T04:16:48+06:00,2026-08-07T17:24:51+06:00
82,USR011,+8801667091759,Samira Mahmud,RKM0000083,2026-02-28T03:04:47+06:00,Pathshala Demo Books,Business,3,Khilgaon,23.758106,90.430713,4392,card,processing,2026-03-03T08:04:47+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
83,USR011,+8801667091759,Samira Mahmud,RKM0000084,2026-03-20T15:42:57+06:00,Natunpata Demo Publication,Business,3,Pallabi,23.835827,90.357475,1743,cash,cancelled,2026-03-24T10:42:57+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
84,USR011,+8801667091759,Samira Mahmud,RKM0000085,2026-03-24T23:25:32+06:00,Gyanpath Demo Publications,Science & Technology,5,Motijheel,23.74115,90.420118,701,mobile_wallet,delivered,2026-03-26T03:25:32+06:00,True,Rokomari,RKM-RDR-011,Sumon Uddin,8801903242764,delivery_rider,Bike,Dhaka-Metro-LA-44-1426,2023-08-04,4.66,active,Motijheel,43,22,1317,2026-02-12T04:42:40+06:00,2026-08-06T08:07:38+06:00
85,USR011,+8801667091759,Samira Mahmud,RKM0000086,2026-02-18T05:10:01+06:00,Pragya Demo Book House,Children,2,Badda,23.778667,90.429028,2035,mobile_wallet,returned,2026-02-19T07:10:01+06:00,True,Rokomari,RKM-RDR-019,Jubayer Sheikh,8801479247170,delivery_rider,Bicycle,BIC-57952,2025-05-30,4.90,active,Badda,26,11,467,2026-02-18T05:10:01+06:00,2026-08-10T02:50:03+06:00
86,USR011,+8801667091759,Samira Mahmud,RKM0000087,2026-06-05T15:34:17+06:00,Pathshala Demo Books,Biography,4,Motijheel,23.733144,90.417282,4502,cash,returned,2026-06-11T02:34:17+06:00,True,Rokomari,RKM-RDR-011,Sumon Uddin,8801903242764,delivery_rider,Bike,Dhaka-Metro-LA-44-1426,2023-08-04,4.66,active,Motijheel,43,22,1317,2026-02-12T04:42:40+06:00,2026-08-06T08:07:38+06:00
87,USR011,+8801667091759,Samira Mahmud,RKM0000088,2026-03-21T07:31:05+06:00,Akshar Demo Publications,Religion,1,Bashundhara,23.807697,90.418163,738,cash,delivered,2026-03-30T19:31:05+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
88,USR011,+8801667091759,Samira Mahmud,RKM0000089,2026-07-27T20:10:11+06:00,Boibagan Demo Publications,Exam Preparation,2,Old Dhaka,23.701878,90.402252,942,mobile_wallet,delivered,2026-08-01T18:10:11+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
89,USR011,+8801667091759,Samira Mahmud,RKM0000090,2026-03-12T20:24:57+06:00,Shikkhaloy Demo Books,Non-Fiction,1,Shyamoli,23.777653,90.36895,1646,card,delivered,2026-03-21T11:24:57+06:00,True,Rokomari,RKM-RDR-015,Mehedi Sheikh,8801376047729,delivery_rider,Bike,Dhaka-Metro-LA-48-9875,2025-11-17,4.56,active,Shyamoli,44,22,1705,2026-02-19T04:20:02+06:00,2026-08-03T03:52:15+06:00
90,USR011,+8801667091759,Samira Mahmud,RKM0000091,2026-07-16T00:56:56+06:00,Shikkhaloy Demo Books,Exam Preparation,2,Badda,23.773,90.428684,362,card,delivered,2026-07-16T09:56:56+06:00,True,Rokomari,RKM-RDR-001,Hasan Chowdhury,8801871778083,delivery_rider,Bike,Dhaka-Metro-LA-49-2544,2023-03-12,4.55,active,Badda,27,10,1110,2026-02-11T03:30:55+06:00,2026-08-07T13:48:18+06:00
91,USR011,+8801667091759,Samira Mahmud,RKM0000092,2026-07-19T23:04:47+06:00,Natunpata Demo Publication,Religion,5,Dhanmondi,23.74835,90.380952,4753,card,returned,2026-07-20T11:04:47+06:00,True,Rokomari,RKM-RDR-004,Fahim Karim,8801564428282,delivery_rider,Bike,Dhaka-Metro-LA-49-5778,2023-06-10,4.82,active,Dhanmondi,58,29,821,2026-02-14T08:31:15+06:00,2026-08-10T21:30:40+06:00
92,USR011,+8801667091759,Samira Mahmud,RKM0000093,2026-05-12T18:27:33+06:00,Pathshala Demo Books,Business,4,Gulshan,23.791915,90.404424,3516,mobile_wallet,returned,2026-05-17T23:27:33+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
93,USR011,+8801667091759,Samira Mahmud,RKM0000094,2026-06-10T19:56:54+06:00,Boibagan Demo Publications,Science & Technology,1,Gulshan,23.783835,90.405353,1466,cash,delivered,2026-06-15T03:56:54+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
94,USR012,+8801503416513,Siam Hasan,RKM0000095,2026-04-06T16:47:52+06:00,Natunpata Demo Publication,Biography,4,Farmgate,23.752533,90.381681,1142,mobile_wallet,delivered,2026-04-15T04:47:52+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
95,USR012,+8801503416513,Siam Hasan,RKM0000096,2026-06-17T00:29:36+06:00,Natunpata Demo Publication,Exam Preparation,5,Farmgate,23.751897,90.391196,4326,mobile_wallet,delivered,2026-06-22T09:29:36+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
96,USR012,+8801503416513,Siam Hasan,RKM0000097,2026-03-06T12:29:10+06:00,Pathshala Demo Books,Non-Fiction,2,Bashundhara,23.822124,90.427099,4444,mobile_wallet,returned,2026-03-08T14:29:10+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
97,USR012,+8801503416513,Siam Hasan,RKM0000098,2026-05-08T02:27:25+06:00,Shikkhaloy Demo Books,Non-Fiction,5,Rampura,23.769711,90.41258,852,cash,cancelled,2026-05-10T07:27:25+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
98,USR012,+8801503416513,Siam Hasan,RKM0000099,2026-05-07T20:30:03+06:00,Akshar Demo Publications,Non-Fiction,3,Mohakhali,23.771307,90.407435,3716,cash,cancelled,2026-05-12T17:30:03+06:00,True,Rokomari,RKM-RDR-009,Nayeem Hasan,8801324471418,delivery_rider,Bike,Dhaka-Metro-LA-34-5388,2024-11-23,4.65,active,Mohakhali,36,19,1188,2026-02-19T08:50:41+06:00,2026-08-02T04:47:49+06:00
99,USR012,+8801503416513,Siam Hasan,RKM0000100,2026-04-27T23:31:56+06:00,Gyanpath Demo Publications,Business,3,Wari,23.714792,90.424057,1620,cash,cancelled,2026-05-01T01:31:56+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
100,USR012,+8801503416513,Siam Hasan,RKM0000101,2026-02-28T10:42:16+06:00,Pathshala Demo Books,Business,5,Mohammadpur,23.763791,90.349722,1145,card,processing,2026-03-05T22:42:16+06:00,True,Rokomari,RKM-RDR-010,Kawsar Hasan,8801752549830,delivery_rider,Bike,Dhaka-Metro-LA-32-8079,2024-06-06,4.23,active,Mohammadpur,50,24,1645,2026-02-11T04:16:48+06:00,2026-08-07T17:24:51+06:00
101,USR012,+8801503416513,Siam Hasan,RKM0000102,2026-08-07T17:24:51+06:00,Gyanpath Demo Publications,Children,2,Mohammadpur,23.760313,90.353218,1919,mobile_wallet,processing,2026-08-16T01:24:51+06:00,True,Rokomari,RKM-RDR-010,Kawsar Hasan,8801752549830,delivery_rider,Bike,Dhaka-Metro-LA-32-8079,2024-06-06,4.23,active,Mohammadpur,50,24,1645,2026-02-11T04:16:48+06:00,2026-08-07T17:24:51+06:00
102,USR012,+8801503416513,Siam Hasan,RKM0000103,2026-05-01T14:32:28+06:00,Akshar Demo Publications,Non-Fiction,1,Gulshan,23.800814,90.406058,3453,cash,delivered,2026-05-11T13:32:28+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
103,USR012,+8801503416513,Siam Hasan,RKM0000104,2026-07-14T03:41:11+06:00,Akshar Demo Publications,Business,2,Khilgaon,23.757719,90.433749,1636,card,delivered,2026-07-16T08:41:11+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
104,USR012,+8801503416513,Siam Hasan,RKM0000105,2026-04-24T20:10:44+06:00,Kalam Demo Publications,Exam Preparation,5,Dhanmondi,23.752297,90.37902,2980,cash,processing,2026-05-04T00:10:44+06:00,True,Rokomari,RKM-RDR-004,Fahim Karim,8801564428282,delivery_rider,Bike,Dhaka-Metro-LA-49-5778,2023-06-10,4.82,active,Dhanmondi,58,29,821,2026-02-14T08:31:15+06:00,2026-08-10T21:30:40+06:00
105,USR012,+8801503416513,Siam Hasan,RKM0000106,2026-04-11T12:19:41+06:00,Pragya Demo Book House,Biography,4,Old Dhaka,23.703671,90.405501,2852,card,delivered,2026-04-15T23:19:41+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
106,USR013,+8801357928509,Arif Sultana,RKM0000107,2026-03-14T22:35:02+06:00,Natunpata Demo Publication,Children,3,Mohammadpur,23.77316,90.359597,3235,cash,delivered,2026-03-23T05:35:02+06:00,True,Rokomari,RKM-RDR-010,Kawsar Hasan,8801752549830,delivery_rider,Bike,Dhaka-Metro-LA-32-8079,2024-06-06,4.23,active,Mohammadpur,50,24,1645,2026-02-11T04:16:48+06:00,2026-08-07T17:24:51+06:00
107,USR013,+8801357928509,Arif Sultana,RKM0000108,2026-04-03T19:15:52+06:00,Gyanpath Demo Publications,Non-Fiction,3,Mirpur,23.814103,90.36139,332,cash,returned,2026-04-12T07:15:52+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
108,USR013,+8801357928509,Arif Sultana,RKM0000109,2026-06-11T10:06:45+06:00,Sahityaghar Demo Publications,Religion,5,Mohammadpur,23.77641,90.364377,2978,cash,delivered,2026-06-17T20:06:45+06:00,True,Rokomari,RKM-RDR-010,Kawsar Hasan,8801752549830,delivery_rider,Bike,Dhaka-Metro-LA-32-8079,2024-06-06,4.23,active,Mohammadpur,50,24,1645,2026-02-11T04:16:48+06:00,2026-08-07T17:24:51+06:00
109,USR013,+8801357928509,Arif Sultana,RKM0000110,2026-02-22T02:34:54+06:00,Pragya Demo Book House,Science & Technology,1,Mirpur,23.821622,90.372704,1218,card,delivered,2026-02-24T08:34:54+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
110,USR013,+8801357928509,Arif Sultana,RKM0000111,2026-05-12T08:09:36+06:00,Natunpata Demo Publication,Business,5,Mirpur,23.830791,90.365024,4703,card,delivered,2026-05-21T19:09:36+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
111,USR013,+8801357928509,Arif Sultana,RKM0000112,2026-05-15T12:25:25+06:00,Pragya Demo Book House,Academic,2,Tejgaon,23.767787,90.398475,788,cash,delivered,2026-05-15T13:25:25+06:00,True,Rokomari,RKM-RDR-016,Shuvo Mahmud,8801674629335,delivery_rider,Bicycle,BIC-76953,2023-10-17,4.53,active,Tejgaon,43,17,253,2026-02-13T17:57:55+06:00,2026-08-06T02:47:10+06:00
112,USR013,+8801357928509,Arif Sultana,RKM0000113,2026-07-29T04:24:16+06:00,Pragya Demo Book House,Children,1,Uttara,23.881061,90.372363,863,mobile_wallet,returned,2026-08-03T15:24:16+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
113,USR013,+8801357928509,Arif Sultana,RKM0000114,2026-04-26T00:28:11+06:00,Natunpata Demo Publication,Religion,4,Wari,23.719533,90.422109,937,cash,delivered,2026-04-29T23:28:11+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
114,USR013,+8801357928509,Arif Sultana,RKM0000115,2026-04-19T12:36:43+06:00,Boibagan Demo Publications,Non-Fiction,5,Shyamoli,23.770631,90.361211,938,mobile_wallet,delivered,2026-04-21T02:36:43+06:00,True,Rokomari,RKM-RDR-015,Mehedi Sheikh,8801376047729,delivery_rider,Bike,Dhaka-Metro-LA-48-9875,2025-11-17,4.56,active,Shyamoli,44,22,1705,2026-02-19T04:20:02+06:00,2026-08-03T03:52:15+06:00
115,USR013,+8801357928509,Arif Sultana,RKM0000116,2026-04-18T10:39:44+06:00,Natunpata Demo Publication,Religion,3,Wari,23.713341,90.421693,972,mobile_wallet,cancelled,2026-04-23T18:39:44+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
116,USR013,+8801357928509,Arif Sultana,RKM0000117,2026-02-19T08:29:23+06:00,Sahityaghar Demo Publications,Biography,2,Uttara,23.873203,90.375867,766,cash,processing,2026-02-20T20:29:23+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
